Date,Open,High,Low,Close,Adj Close,Volume
2020-07-21,0.020516,0.020705,0.020162,0.020404,0.020404,13937378
2020-07-22,0.020443,0.020569,0.020202,0.020440,0.020440,8682251
2020-07-23,0.020413,0.020557,0.020230,0.020269,0.020269,15022818
2020-07-24,0.020269,0.020304,0.019752,0.019967,0.019967,15241226
2020-07-25,0.019974,0.020434,0.019970,0.020306,0.020306,7463571
2020-07-26,0.020336,0.020633,0.020202,0.020504,0.020504,9750295
2020-07-27,0.020501,0.020682,0.018801,0.019708,0.019708,23788258
2020-07-28,0.019646,0.020344,0.019538,0.020197,0.020197,13946778
2020-07-29,0.020220,0.020567,0.019900,0.019933,0.019933,11868242
2020-07-30,0.019952,0.020549,0.019819,0.020459,0.020459,11288268
2020-07-31,0.020424,0.020846,0.020172,0.020576,0.020576,10837855
2020-08-01,0.020576,0.022682,0.020576,0.022110,0.022110,25017551
2020-08-02,0.022133,0.022445,0.020356,0.020587,0.020587,14548686
2020-08-03,0.020585,0.021473,0.020424,0.020822,0.020822,12056846
2020-08-04,0.020821,0.021272,0.020534,0.021038,0.021038,10165114
2020-08-05,0.021030,0.023349,0.020883,0.022865,0.022865,29115530
2020-08-06,0.022793,0.024028,0.022590,0.022746,0.022746,25153406
2020-08-07,0.022738,0.023029,0.021255,0.021935,0.021935,88061342
2020-08-08,0.021939,0.022493,0.021759,0.022367,0.022367,12313917
2020-08-09,0.022380,0.023043,0.022202,0.022746,0.022746,14814978
2020-08-10,0.022736,0.023306,0.022142,0.023281,0.023281,21225376
2020-08-11,0.023288,0.023754,0.021429,0.022066,0.022066,101944668
2020-08-12,0.022070,0.022966,0.021293,0.022899,0.022899,14606079
2020-08-13,null,null,null,null,null,null
2020-08-14,null,null,null,null,null,null
2020-08-15,null,null,null,null,null,null
2020-08-16,0.024389,0.026316,0.024117,0.025679,0.025679,37372391
2020-08-17,0.025679,0.027059,0.025436,0.025800,0.025800,33830582
2020-08-18,0.025815,0.026718,0.024980,0.025697,0.025697,22666796
2020-08-19,0.025697,0.025806,0.022437,0.023221,0.023221,26528846
2020-08-20,0.023217,0.024422,0.023009,0.024278,0.024278,12307911
2020-08-21,0.024284,0.025073,0.022959,0.023116,0.023116,20020385
2020-08-22,0.023159,0.023902,0.022479,0.023802,0.023802,12251616
2020-08-23,0.023798,0.023854,0.022820,0.023228,0.023228,9195640
2020-08-24,0.023212,0.024439,0.022987,0.024253,0.024253,15118176
2020-08-25,0.024266,0.024310,0.021722,0.022220,0.022220,21322399
2020-08-26,0.022182,0.022756,0.021963,0.022530,0.022530,15782077
2020-08-27,0.022530,0.022723,0.021093,0.021485,0.021485,17831467
2020-08-28,0.021482,0.022165,0.021441,0.021958,0.021958,10466842
2020-08-29,0.021965,0.022779,0.021857,0.022366,0.022366,13818096
2020-08-30,0.022377,0.022933,0.022307,0.022580,0.022580,14169469
2020-08-31,0.022576,0.022715,0.022177,0.022486,0.022486,12095859
2020-09-01,0.022474,0.022807,0.022061,0.022292,0.022292,18595702
2020-09-02,0.022284,0.022302,0.020284,0.020755,0.020755,15130202
2020-09-03,0.020727,0.020955,0.017553,0.017814,0.017814,14061121
2020-09-04,0.017776,0.018923,0.017489,0.018206,0.018206,12108736
2020-09-05,0.018172,0.018386,0.015323,0.016475,0.016475,12956776
2020-09-06,0.016475,0.017479,0.016019,0.017119,0.017119,8864143
2020-09-07,0.017155,0.017416,0.015843,0.016984,0.016984,8006099
2020-09-08,0.016971,0.017297,0.016132,0.016541,0.016541,6266074
2020-09-09,0.016548,0.017334,0.016075,0.017008,0.017008,6898701
2020-09-10,0.017001,0.017623,0.016986,0.017430,0.017430,6739366
2020-09-11,0.017443,0.017477,0.016617,0.017294,0.017294,5778589
2020-09-12,0.017307,0.017843,0.017211,0.017679,0.017679,7484009
2020-09-13,0.017679,0.018398,0.016716,0.017088,0.017088,11323237
2020-09-14,0.017105,0.017578,0.016932,0.017382,0.017382,6970151
2020-09-15,0.017357,0.017541,0.016630,0.016731,0.016731,6785282
2020-09-16,0.016733,0.016997,0.016197,0.016336,0.016336,7552113
2020-09-17,0.016337,0.016729,0.016257,0.016562,0.016562,5847876
2020-09-18,0.016562,0.016610,0.016060,0.016352,0.016352,5232055
2020-09-19,0.016332,0.016451,0.016013,0.016257,0.016257,4769813
2020-09-20,0.016260,0.016658,0.015366,0.015498,0.015498,7174883
2020-09-21,0.015483,0.015873,0.013398,0.014033,0.014033,12800903
2020-09-22,0.014040,0.014539,0.013943,0.014196,0.014196,6337588
2020-09-23,0.014180,0.014260,0.013125,0.013217,0.013217,7239238
2020-09-24,0.013216,0.013991,0.013123,0.013946,0.013946,7180493
2020-09-25,0.013946,0.014667,0.013744,0.014519,0.014519,7573725
2020-09-26,0.014518,0.014653,0.014379,0.014653,0.014653,3912111
2020-09-27,0.014662,0.014831,0.014114,0.014580,0.014580,4614623
2020-09-28,0.014580,0.014740,0.014081,0.014117,0.014117,5454151
2020-09-29,0.014114,0.014194,0.013817,0.014098,0.014098,4292445
2020-09-30,0.014079,0.014203,0.013771,0.014166,0.014166,4273290
2020-10-01,0.014166,0.014547,0.013364,0.013655,0.013655,5948626
2020-10-02,0.013650,0.013732,0.012874,0.013307,0.013307,4850541
2020-10-03,0.013307,0.013475,0.013146,0.013355,0.013355,3200142
2020-10-04,0.013355,0.013388,0.013127,0.013268,0.013268,3597017
2020-10-05,0.013268,0.013987,0.013259,0.013652,0.013652,5033720
2020-10-06,0.013657,0.013665,0.012511,0.012697,0.012697,6124837
2020-10-07,0.012697,0.012887,0.012150,0.012885,0.012885,5970134
2020-10-08,0.012886,0.013309,0.012550,0.013049,0.013049,4662586
2020-10-09,null,null,null,null,null,null
2020-10-10,0.013726,0.014108,0.013717,0.013820,0.013820,7311719
2020-10-11,0.013818,0.014137,0.013627,0.014094,0.014094,6783045
2020-10-12,null,null,null,null,null,null
2020-10-13,null,null,null,null,null,null
2020-10-14,0.013259,0.013383,0.012943,0.012981,0.012981,8001245
2020-10-15,0.012972,0.012979,0.012656,0.012732,0.012732,8453346
2020-10-16,0.012733,0.012805,0.012233,0.012779,0.012779,8172935
2020-10-17,0.012765,0.012880,0.012572,0.012739,0.012739,5101057
2020-10-18,0.012739,0.012868,0.012695,0.012732,0.012732,3762416
2020-10-19,0.012746,0.012782,0.012579,0.012744,0.012744,5419173
2020-10-20,0.012745,0.012751,0.012033,0.012302,0.012302,7999298
2020-10-21,0.012298,0.012658,0.012263,0.012386,0.012386,9665610
2020-10-22,0.012390,0.012949,0.012390,0.012517,0.012517,9110939
2020-10-23,0.012510,0.012644,0.012210,0.012507,0.012507,6551974
2020-10-24,0.012507,0.012689,0.012472,0.012543,0.012543,5057999
2020-10-25,0.012543,0.012588,0.012134,0.012296,0.012296,7402561
2020-10-26,0.012296,0.012405,0.011840,0.011966,0.011966,5490863
2020-10-27,0.011966,0.012006,0.011639,0.011713,0.011713,8002129
2020-10-28,0.011713,0.011955,0.011016,0.011305,0.011305,6514461
2020-10-29,0.011305,0.011598,0.011114,0.011386,0.011386,5453609
2020-10-30,0.011386,0.011443,0.010706,0.011100,0.011100,5486632
2020-10-31,0.011100,0.011414,0.011055,0.011295,0.011295,4519031
2020-11-01,0.011295,0.011345,0.011064,0.011097,0.011097,3263829
2020-11-02,0.011097,0.011259,0.010778,0.011153,0.011153,5494608
2020-11-03,0.011153,0.012007,0.010689,0.011417,0.011417,10327756
2020-11-04,0.011416,0.012313,0.011171,0.011861,0.011861,13090928
2020-11-05,0.011861,0.012351,0.011367,0.012146,0.012146,9106687
2020-11-06,0.012146,0.012798,0.012061,0.012589,0.012589,8446798
2020-11-07,0.012589,0.013110,0.011604,0.011836,0.011836,7888266
2020-11-08,0.011836,0.012743,0.011777,0.012461,0.012461,4607219
2020-11-09,0.012461,0.012534,0.012119,0.012454,0.012454,5724990
2020-11-10,0.012456,0.013241,0.012393,0.013171,0.013171,8552634
2020-11-11,0.013171,0.013362,0.012941,0.012965,0.012965,7328948
2020-11-12,0.012964,0.012971,0.012544,0.012774,0.012774,5249797
2020-11-13,0.012774,0.013251,0.012736,0.013131,0.013131,4899458
2020-11-14,0.013131,0.013232,0.012573,0.012732,0.012732,4529589
2020-11-15,0.012732,0.012854,0.012473,0.012794,0.012794,3880689
2020-11-16,0.012794,0.013046,0.012625,0.012773,0.012773,5128331
2020-11-17,0.013005,0.013507,0.012856,0.013163,0.013163,6609452
2020-11-18,0.013162,0.013203,0.012561,0.012776,0.012776,7386356
2020-11-19,0.012776,0.012824,0.012346,0.012706,0.012706,5618590
2020-11-20,0.012706,0.012910,0.012531,0.012559,0.012559,6331511
2020-11-21,0.012559,0.013927,0.012480,0.013819,0.013819,12196719
2020-11-22,0.013819,0.014059,0.012949,0.013456,0.013456,11987593
2020-11-23,0.013456,0.014681,0.013193,0.014651,0.014651,17369837
2020-11-24,0.014643,0.017082,0.014532,0.016354,0.016354,34033066
2020-11-25,0.016342,0.017260,0.015247,0.015629,0.015629,22410383
2020-11-26,0.015606,0.015807,0.013109,0.014004,0.014004,14316741
2020-11-27,0.014006,0.014296,0.013188,0.013970,0.013970,7934663
2020-11-28,0.013916,0.014672,0.013639,0.014281,0.014281,7669216
2020-11-29,0.014283,0.014495,0.013864,0.014104,0.014104,7541943
2020-11-30,0.014086,0.014785,0.014042,0.014563,0.014563,10450282
2020-12-01,0.014562,0.014930,0.013784,0.014088,0.014088,8427092
2020-12-02,0.014089,0.014372,0.013918,0.014223,0.014223,4923706
2020-12-03,0.014223,0.015303,0.014172,0.015104,0.015104,11080786
2020-12-04,0.015135,0.015364,0.013817,0.013892,0.013892,7419173
2020-12-05,0.013884,0.014741,0.013710,0.014633,0.014633,5961749
2020-12-06,0.014630,0.014799,0.014191,0.014580,0.014580,4940133
2020-12-07,0.014576,0.014989,0.014169,0.014343,0.014343,5660766
2020-12-08,0.014343,0.014544,0.013412,0.013428,0.013428,5436204
2020-12-09,0.013428,0.013919,0.013033,0.013836,0.013836,5900462
2020-12-10,0.013836,0.013899,0.013356,0.013455,0.013455,4815907
2020-12-11,0.013464,0.013686,0.013112,0.013517,0.013517,4465715
2020-12-12,0.013518,0.013954,0.013479,0.013877,0.013877,4020457
2020-12-13,0.013877,0.014059,0.013443,0.013739,0.013739,4989120
2020-12-14,0.013739,0.013955,0.013504,0.013715,0.013715,3919377
2020-12-15,0.013698,0.013797,0.013488,0.013620,0.013620,4478242
2020-12-16,0.013621,0.014099,0.013354,0.013942,0.013942,7601240
2020-12-17,0.013947,0.014428,0.013662,0.013797,0.013797,10841613
2020-12-18,0.013796,0.014214,0.013520,0.014148,0.014148,5559322
2020-12-19,0.014152,0.015719,0.014055,0.015412,0.015412,21019170
2020-12-20,0.015395,0.015395,0.014330,0.014633,0.014633,10255062
2020-12-21,0.014632,0.014712,0.013445,0.013735,0.013735,10851495
2020-12-22,0.013752,0.014108,0.013302,0.013750,0.013750,6390129
2020-12-23,0.013736,0.014089,0.012091,0.012417,0.012417,8542678
2020-12-24,0.012417,0.013510,0.012120,0.013484,0.013484,6265957
2020-12-25,0.013483,0.013718,0.013212,0.013313,0.013313,6885329
2020-12-26,0.013313,0.013858,0.013313,0.013591,0.013591,7734623
2020-12-27,0.013610,0.013641,0.012777,0.013212,0.013212,10481340
2020-12-28,0.013193,0.013566,0.013144,0.013334,0.013334,7606610
2020-12-29,0.013323,0.013417,0.012556,0.012799,0.012799,6449160
2020-12-30,0.012800,0.013188,0.012651,0.013018,0.013018,6239119
2020-12-31,0.013039,0.013169,0.012531,0.012568,0.012568,6156466
2021-01-01,0.012568,0.012975,0.012518,0.012975,0.012975,8381605
2021-01-02,0.012964,0.013474,0.012424,0.013061,0.013061,13967919
2021-01-03,0.013087,0.014546,0.012764,0.014025,0.014025,16630772
2021-01-04,0.014005,0.014385,0.012775,0.013621,0.013621,11092098
2021-01-05,0.013625,0.015721,0.012919,0.014933,0.014933,27204341
2021-01-06,0.014938,0.015914,0.014579,0.015759,0.015759,20998671
2021-01-07,0.015756,0.016918,0.014951,0.015599,0.015599,23161730
2021-01-08,0.015605,0.017925,0.014593,0.016276,0.016276,29569289
2021-01-09,0.016265,0.018309,0.015875,0.017740,0.017740,25690563
2021-01-10,0.017761,0.018722,0.015512,0.016820,0.016820,25496081
2021-01-11,0.016828,0.016898,0.013189,0.014924,0.014924,20149608
2021-01-12,0.014930,0.015650,0.014120,0.014817,0.014817,9354418
2021-01-13,0.014816,0.016596,0.014589,0.016323,0.016323,14361525
2021-01-14,0.016344,0.016770,0.015827,0.016239,0.016239,11725273
2021-01-15,0.016244,0.017283,0.015125,0.016423,0.016423,14783089
2021-01-16,0.016422,0.017279,0.015933,0.016218,0.016218,14397122
2021-01-17,0.016200,0.017724,0.015601,0.017287,0.017287,17840654
2021-01-18,0.017301,0.019433,0.017220,0.018921,0.018921,33612604
2021-01-19,0.018927,0.019041,0.017830,0.017983,0.017983,18883777
2021-01-20,0.017960,0.018325,0.016760,0.017820,0.017820,16343268
2021-01-21,0.017828,0.017882,0.015674,0.015814,0.015814,15228059
2021-01-22,0.015816,0.017825,0.014934,0.017302,0.017302,18080119
2021-01-23,0.017306,0.017780,0.016741,0.017166,0.017166,9460493
2021-01-24,0.017168,0.017535,0.016721,0.017173,0.017173,8811853
2021-01-25,0.017170,0.017552,0.016559,0.016618,0.016618,10374364
2021-01-26,0.016615,0.016764,0.015830,0.016488,0.016488,11112442
2021-01-27,0.016490,0.016490,0.014599,0.015271,0.015271,10619836
2021-01-28,0.015282,0.016148,0.015200,0.015919,0.015919,10645511
2021-01-29,0.016602,0.029650,0.016328,0.027037,0.027037,215038360
2021-01-30,0.026966,0.039149,0.022397,0.023113,0.023113,403160037
2021-01-31,0.023155,0.027178,0.022381,0.024534,0.024534,131522680
2021-02-01,0.024473,0.026251,0.022778,0.023964,0.023964,58674055
2021-02-02,0.023947,0.025809,0.023487,0.024670,0.024670,46817864
2021-02-03,0.024681,0.025255,0.024233,0.024695,0.024695,33855109
2021-02-04,0.024682,0.027018,0.024079,0.025923,0.025923,58036807
2021-02-05,0.025945,0.031748,0.025882,0.030062,0.030062,79298311
2021-02-06,0.030149,0.033207,0.027912,0.031316,0.031316,54781040
2021-02-07,0.031251,0.032697,0.028238,0.031909,0.031909,58815678
2021-02-08,0.031956,0.035895,0.031148,0.034610,0.034610,96190646
2021-02-09,0.034642,0.044569,0.034602,0.042165,0.042165,112728543
2021-02-10,0.042141,0.053371,0.041856,0.049187,0.049187,165363556
2021-02-11,0.049298,0.050240,0.046430,0.048299,0.048299,78802745
2021-02-12,0.048245,0.052167,0.046809,0.050224,0.050224,55994216
2021-02-13,0.050197,0.059837,0.050131,0.057799,0.057799,127229747
2021-02-14,0.057837,0.086714,0.056881,0.073077,0.073077,517389268
2021-02-15,0.072938,0.082227,0.064083,0.074950,0.074950,231589597
2021-02-16,0.074885,0.082499,0.072534,0.078659,0.078659,101890610
2021-02-17,0.078693,0.079808,0.072718,0.074087,0.074087,83946302
2021-02-18,0.074089,0.100463,0.074089,0.099398,0.099398,230429762
2021-02-19,0.099321,0.183210,0.095065,0.145544,0.145544,1061135174
2021-02-20,0.145719,0.285421,0.140133,0.227979,0.227979,3244344058
2021-02-21,0.227596,0.246016,0.189344,0.209323,0.209323,1264261820
2021-02-22,0.208814,0.227296,0.151894,0.200731,0.200731,876611767
2021-02-23,0.200712,0.200712,0.141386,0.179000,0.179000,741130453
2021-02-24,0.179423,0.197920,0.167088,0.181882,0.181882,422788963
2021-02-25,0.181684,0.190044,0.162180,0.162804,0.162804,253122487
2021-02-26,0.163347,0.171722,0.149489,0.154905,0.154905,230827643
2021-02-27,0.154947,0.161065,0.137488,0.142311,0.142311,191734309
2021-02-28,0.142295,0.142295,0.118362,0.131146,0.131146,320505097
2021-03-01,0.131337,0.175014,0.130960,0.169668,0.169668,717049448
2021-03-02,0.170197,0.178843,0.150959,0.160310,0.160310,241323644
2021-03-03,0.160298,0.168062,0.157188,0.159340,0.159340,190589985
2021-03-04,0.159293,0.162107,0.143333,0.149326,0.149326,154681933
2021-03-05,0.149180,0.158664,0.140245,0.155411,0.155411,178841545
2021-03-06,0.155165,0.156326,0.148223,0.155369,0.155369,111300200
2021-03-07,0.155528,0.161240,0.152921,0.158135,0.158135,122471393
2021-03-08,0.157916,0.158154,0.150098,0.153420,0.153420,134547882
2021-03-09,0.153387,0.198134,0.150615,0.175349,0.175349,599110472
2021-03-10,0.175260,0.198898,0.168914,0.181324,0.181324,441218627
2021-03-11,0.181257,0.187968,0.174956,0.181125,0.181125,238065136
2021-03-12,0.181235,0.195424,0.178755,0.184889,0.184889,387300363
2021-03-13,0.184926,0.196575,0.181909,0.190251,0.190251,286681763
2021-03-14,0.190232,0.191714,0.179150,0.180546,0.180546,149912715
2021-03-15,0.180417,0.264656,0.179367,0.217124,0.217124,954287181
2021-03-16,0.218016,0.269404,0.204871,0.220863,0.220863,1429353644
2021-03-17,0.220830,0.237721,0.211207,0.220115,0.220115,528539579
2021-03-18,0.219626,0.225634,0.210217,0.210504,0.210504,264153280
2021-03-19,0.210569,0.224700,0.203479,0.213209,0.213209,225567675
2021-03-20,0.213218,0.250815,0.210662,0.219903,0.219903,513340164
2021-03-21,0.219775,0.240988,0.212904,0.215608,0.215608,474364900
2021-03-22,0.215345,0.222675,0.193320,0.201012,0.201012,263091452
2021-03-23,0.200726,0.209998,0.190768,0.194703,0.194703,231159217
2021-03-24,0.194704,0.205894,0.185632,0.190748,0.190748,175697320
2021-03-25,0.190719,0.201431,0.185372,0.190070,0.190070,186545435
2021-03-26,0.190061,0.202376,0.190061,0.201020,0.201020,115171858
2021-03-27,0.201018,0.224097,0.194239,0.201230,0.201230,299914719
2021-03-28,0.201291,0.206831,0.195886,0.199579,0.199579,193260326
2021-03-29,0.199606,0.203137,0.197170,0.199459,0.199459,153784580
2021-03-30,0.199407,0.201661,0.192589,0.194657,0.194657,171277295
2021-03-31,0.194662,0.194859,0.182504,0.188546,0.188546,184213410
2021-04-01,0.188619,0.204949,0.184863,0.194041,0.194041,246029842
2021-04-02,0.193934,0.199305,0.191570,0.193464,0.193464,176635962
2021-04-03,0.193308,0.194685,0.180874,0.183602,0.183602,180592971
2021-04-04,0.183664,0.193904,0.182237,0.187631,0.187631,162041176
2021-04-05,0.187713,0.212526,0.181721,0.195299,0.195299,402797005
2021-04-06,0.195825,0.196676,0.181308,0.186549,0.186549,228551426
2021-04-07,0.186607,0.187785,0.169185,0.178388,0.178388,183225439
2021-04-08,0.179335,0.187695,0.177915,0.185721,0.185721,162085521
2021-04-09,0.185584,0.198583,0.184966,0.188207,0.188207,217593701
2021-04-10,0.188229,0.194595,0.185539,0.188626,0.188626,171860469
2021-04-11,0.188626,0.192822,0.181208,0.187215,0.187215,158642508
2021-04-12,0.187056,0.189858,0.183727,0.186327,0.186327,115075902
2021-04-13,0.186231,0.195105,0.183499,0.191592,0.191592,152742051
2021-04-14,0.191876,0.263934,0.189940,0.235932,0.235932,1616562871
2021-04-15,0.234745,0.238663,0.212456,0.223291,0.223291,579107619
2021-04-16,0.222093,0.223476,0.192657,0.203550,0.203550,335247177
2021-04-17,0.202716,0.237196,0.201108,0.217794,0.217794,466454179
2021-04-18,0.217582,0.250227,0.178518,0.196050,0.196050,656308254
2021-04-19,0.196738,0.209772,0.177532,0.183779,0.183779,249874198
2021-04-20,0.183003,0.193298,0.162287,0.181980,0.181980,214466344
2021-04-21,0.181787,0.190365,0.170820,0.172856,0.172856,156365530
2021-04-22,0.172170,0.177914,0.151115,0.153197,0.153197,145464324
2021-04-23,0.152839,0.156571,0.112392,0.144313,0.144313,277331328
2021-04-24,0.144451,0.146005,0.130018,0.130786,0.130786,123844448
2021-04-25,0.130750,0.143271,0.121332,0.129167,0.129167,118286374
2021-04-26,0.129777,0.166885,0.128847,0.157068,0.157068,277060871
2021-04-27,0.157061,0.177240,0.153879,0.169869,0.169869,230729617
2021-04-28,0.170400,0.177295,0.157032,0.163996,0.163996,122886284
2021-04-29,0.164244,0.170873,0.157076,0.163933,0.163933,95276953
2021-04-30,0.164010,0.175002,0.160097,0.171496,0.171496,105209091
2021-05-01,0.171250,0.198396,0.170500,0.184187,0.184187,317004266
2021-05-02,0.184089,0.204125,0.172250,0.188673,0.188673,400439554
2021-05-03,0.188346,0.196731,0.181547,0.183308,0.183308,167620270
2021-05-04,0.183250,0.183591,0.159319,0.161297,0.161297,141789756
2021-05-05,0.160667,0.178895,0.158218,0.174760,0.174760,150157363
2021-05-06,0.174925,0.188259,0.169256,0.181700,0.181700,271387407
2021-05-07,0.181613,0.183891,0.169307,0.174543,0.174543,176193269
2021-05-08,0.174467,0.180853,0.169668,0.174885,0.174885,119186628
2021-05-09,0.175155,0.176024,0.160724,0.168524,0.168524,108464834
2021-05-10,0.168495,0.173390,0.137746,0.150234,0.150234,137485128
2021-05-11,0.149933,0.159293,0.144735,0.157704,0.157704,94743329
2021-05-12,0.157632,0.164456,0.130046,0.130046,0.130046,103229736
2021-05-13,0.132360,0.143250,0.123939,0.136275,0.136275,121125198
2021-05-14,0.136353,0.142787,0.133391,0.139438,0.139438,102342304
2021-05-15,0.139457,0.157339,0.134763,0.136160,0.136160,250329976
2021-05-16,0.135716,0.149648,0.127447,0.136711,0.136711,134420565
2021-05-17,0.136560,0.136813,0.117704,0.125623,0.125623,101830859
2021-05-18,0.125257,0.134112,0.123312,0.129970,0.129970,61864089
2021-05-19,0.129647,0.131957,0.056495,0.086466,0.086466,148371373
2021-05-20,0.086174,0.108396,0.076265,0.099189,0.099189,92816485
2021-05-21,0.098655,0.103340,0.071177,0.084736,0.084736,78971126
2021-05-22,0.084866,0.086001,0.072051,0.078276,0.078276,51522129
2021-05-23,0.078308,0.082527,0.053907,0.066389,0.066389,63359102
2021-05-24,0.066033,0.081199,0.064503,0.079957,0.079957,53908918
2021-05-25,0.080085,0.088067,0.076148,0.086866,0.086866,63398250
2021-05-26,0.087022,0.102505,0.084490,0.101415,0.101415,111670124
2021-05-27,0.101504,0.103803,0.091664,0.094475,0.094475,66895929
2021-05-28,0.094473,0.096013,0.077685,0.081287,0.081287,63652398
2021-05-29,0.081168,0.084461,0.070398,0.076148,0.076148,46482352
2021-05-30,0.076206,0.083790,0.070914,0.078637,0.078637,38637338
2021-05-31,0.078666,0.084311,0.074492,0.084311,0.084311,42069239
