,date,height_RVN,flow_RVN,stock_RVN,open_RVN,high_RVN,low_RVN,close_RVN,adj_close_RVN,volume_RVN,open_BTC,high_BTC,low_BTC,close_BTC,adj_close_BTC,volume_BTC
432,2019-03-11,7145000,7145000,3062385000,0.027568000000000002,0.028994,0.024713,0.024778,0.024778,16558247.0,3953.7402340000003,3966.3847659999997,3889.239014,3905.227295,3905.227295,10125901903.0
433,2019-03-12,7135000,7135000,3069520000,0.024853999999999998,0.026673000000000002,0.023187,0.025484,0.025484,12289998.0,3903.758301,3926.88916,3863.559082,3909.15625,3909.15625,9809887079.0
434,2019-03-13,7115000,7115000,3076635000,0.025498,0.03059,0.025028,0.025632,0.025632,21116950.0,3913.047363,3926.5976560000004,3891.904297,3906.717285,3906.717285,9469184841.0
435,2019-03-14,7150000,7150000,3083785000,0.02567,0.027187,0.024809,0.025502,0.025502,7976377.0,3905.576904,3946.5043950000004,3901.296875,3924.3691409999997,3924.3691409999997,10480789570.0
436,2019-03-15,7195000,7195000,3090980000,0.025644999999999998,0.029833,0.025314,0.029179000000000004,0.029179000000000004,14744352.0,3926.66333,3968.5429689999996,3914.015381,3960.9111329999996,3960.9111329999996,9394210605.0
437,2019-03-16,7110000,7110000,3098090000,0.029426,0.029426,0.026864,0.028301999999999997,0.028301999999999997,8011898.0,3963.900146,4077.0363770000004,3961.657471,4048.72583,4048.72583,9856166973.0
438,2019-03-17,7180000,7180000,3105270000,0.028279000000000002,0.029244,0.027445999999999998,0.028538,0.028538,5821526.0,4047.719482,4054.1220700000003,4006.4111329999996,4025.229004,4025.229004,8221625400.0
439,2019-03-18,7145000,7145000,3112415000,0.028664,0.03174,0.028466,0.031354,0.031354,15067371.0,4029.968506,4071.5566409999997,4009.117188,4032.507324,4032.507324,9646954186.0
440,2019-03-19,7175000,7175000,3119590000,0.031414,0.03715,0.031414,0.034404000000000004,0.034404000000000004,34229366.0,4032.6918950000004,4082.216064,4023.8125,4071.190186,4071.190186,9344919956.0
441,2019-03-20,7265000,7265000,3126855000,0.034395,0.040031,0.032481,0.039723,0.039723,41010387.0,4070.7939450000003,4089.461914,4031.11084,4087.476318,4087.476318,10175916388.0
442,2019-03-21,7170000,7170000,3134025000,0.040001,0.048559,0.039981,0.046866000000000005,0.046866000000000005,95897466.0,4083.953857,4097.359863000001,4005.1513670000004,4029.326904,4029.326904,10831212662.0
443,2019-03-22,7085000,7085000,3141110000,0.047132,0.048588,0.042867,0.04387,0.04387,46740117.0,4028.514648,4053.906738,4021.5424799999996,4023.968262,4023.968262,9252935969.0
444,2019-03-23,7330000,7330000,3148440000,0.043992,0.054409000000000006,0.043397000000000005,0.053853,0.053853,58706708.0,4022.713379,4049.882568,4015.9646,4035.8264159999994,4035.8264159999994,9578850549.0
445,2019-03-24,7225000,7225000,3155665000,0.05391,0.063604,0.05391,0.05681699999999999,0.05681699999999999,127916875.0,4035.163574,4040.699707,4006.192871,4022.1682130000004,4022.1682130000004,9144851065.0
446,2019-03-25,7090000,7090000,3162755000,0.057701,0.061499,0.053873000000000004,0.056063999999999996,0.056063999999999996,73075864.0,4024.112793,4038.8408200000003,3934.03125,3963.070557,3963.070557,10359818883.0
447,2019-03-26,7060000,7060000,3169815000,0.055732000000000004,0.05873099999999999,0.049091,0.051966,0.051966,46967041.0,3969.22876,3985.080811,3944.7531740000004,3985.080811,3985.080811,10707678815.0
448,2019-03-27,7150000,7150000,3176965000,0.051966,0.059034,0.049542,0.059034,0.059034,35758540.0,3984.2448729999996,4087.0661619999996,3977.810547,4087.0661619999996,4087.0661619999996,10897131934.0
449,2019-03-28,7270000,7270000,3184235000,0.05910700000000001,0.068682,0.058298,0.066527,0.066527,82195693.0,4087.584473,4094.9021,4040.266357,4069.107178,4069.107178,9353915899.0
450,2019-03-29,7085000,7085000,3191320000,0.066527,0.06927699999999999,0.06336699999999999,0.064377,0.064377,34943523.0,4068.2998049999997,4113.500977000001,4034.097168,4098.374511999999,4098.374511999999,10918665557.0
451,2019-03-30,7150000,7150000,3198470000,0.06425700000000001,0.067477,0.058378,0.062324,0.062324,27864933.0,4092.1362299999996,4296.806640999999,4053.909668,4106.660156,4106.660156,9732688060.0
452,2019-03-31,7225000,7225000,3205695000,0.062324,0.062545,0.057391,0.06066799999999999,0.06066799999999999,21218748.0,4105.456055,4113.023438,4094.10083,4105.404297,4105.404297,9045122443.0
453,2019-04-01,7110000,7110000,3212805000,0.060585,0.065719,0.05899600000000001,0.064099,0.064099,33939276.0,4105.362305,4164.953125,4096.901367,4158.183105,4158.183105,10157794171.0
454,2019-04-02,7175000,7175000,3219980000,0.06412000000000001,0.06733,0.060872,0.063569,0.063569,45610183.0,4156.919434,4905.95459,4155.316895,4879.87793,4879.87793,21315047816.0
455,2019-04-03,7140000,7140000,3227120000,0.063742,0.064118,0.05606900000000001,0.058837,0.058837,53001870.0,4879.958008,5307.003418,4876.621094,4973.021973,4973.021973,22899891582.0
456,2019-04-04,7080000,7080000,3234200000,0.05872,0.062512,0.054963,0.060452,0.060452,26672283.0,4971.307617,5063.159668,4836.793945,4922.798828,4922.798828,18251810240.0
457,2019-04-05,7150000,7150000,3241350000,0.060561000000000004,0.061205999999999997,0.057576,0.060139,0.060139,17890237.0,4922.806152,5053.509765999999,4919.491699,5036.681152,5036.681152,16837325387.0
458,2019-04-06,7200000,7200000,3248550000,0.060098,0.069345,0.058885,0.06692100000000001,0.06692100000000001,55385970.0,5036.792969,5205.821777,4992.222168,5059.817383,5059.817383,16929795194.0
459,2019-04-07,7185000,7185000,3255735000,0.066726,0.073501,0.06668500000000001,0.06794800000000001,0.06794800000000001,43198774.0,5062.793945,5235.186522999999,5050.412109000001,5198.896973,5198.896973,16655416140.0
460,2019-04-08,7140000,7140000,3262875000,0.067955,0.07066599999999999,0.064411,0.067433,0.067433,22594536.0,5199.835449,5318.836426,5148.211914,5289.770996,5289.770996,17154113634.0
461,2019-04-09,7155000,7155000,3270030000,0.067433,0.07414,0.066898,0.068867,0.068867,24224628.0,5289.917969,5289.917969,5167.418945,5204.958496,5204.958496,14722104361.0
462,2019-04-10,7165000,7165000,3277195000,0.06884900000000001,0.073068,0.066947,0.067383,0.067383,19674375.0,5204.105469,5421.651367,5193.382324,5324.551758,5324.551758,15504590933.0
463,2019-04-11,7200000,7200000,3284395000,0.067191,0.068524,0.057057000000000004,0.06202100000000001,0.06202100000000001,27381326.0,5325.081543,5354.225586,5017.296386999999,5064.487793,5064.487793,16555616019.0
464,2019-04-12,7080000,7080000,3291475000,0.062145000000000006,0.066081,0.058653,0.064971,0.064971,16897087.0,5061.200684,5103.274414,4955.852539,5089.539063,5089.539063,13675206312.0
465,2019-04-13,7195000,7195000,3298670000,0.064974,0.065971,0.06060599999999999,0.064036,0.064036,10076461.0,5088.850098,5127.12207,5061.589355,5096.586426,5096.586426,10823289598.0
466,2019-04-14,7180000,7180000,3305850000,0.064036,0.064738,0.061366,0.06175599999999999,0.06175599999999999,9075438.0,5095.758789,5184.016113000001,5053.568359000001,5167.722168,5167.722168,10391952498.0
467,2019-04-15,7080000,7080000,3312930000,0.06175599999999999,0.062059,0.054746,0.058862,0.058862,14048942.0,5167.321777,5196.606934,5024.069336,5067.108397999999,5067.108397999999,12290155061.0
468,2019-04-16,7195000,7195000,3320125000,0.058927999999999994,0.059570000000000005,0.056011,0.058378,0.058378,11786636.0,5066.577636999999,5238.945313,5055.194824,5235.55957,5235.55957,11618660197.0
469,2019-04-17,7180000,7180000,3327305000,0.058311,0.061426,0.05589500000000001,0.059687,0.059687,14061499.0,5236.135254,5274.275390999999,5219.205566,5251.937988000001,5251.937988000001,12438480677.0
470,2019-04-18,7080000,7080000,3334385000,0.059815999999999994,0.060017999999999995,0.05379,0.058254999999999994,0.058254999999999994,14562811.0,5251.480469,5319.986328,5250.506836,5298.385742,5298.385742,13256489918.0
471,2019-04-19,7180000,7180000,3341565000,0.058227999999999995,0.068961,0.056373,0.06626699999999999,0.06626699999999999,42928418.0,5298.154297,5336.680176,5233.334961,5303.8125,5303.8125,13780238655.0
472,2019-04-20,7115000,7115000,3348680000,0.06626699999999999,0.071408,0.064634,0.065265,0.065265,34195444.0,5304.160645,5358.490723,5295.87793,5337.88623,5337.88623,13169647522.0
473,2019-04-21,7195000,7195000,3355875000,0.06536900000000001,0.067284,0.061098,0.063097,0.063097,15204758.0,5335.878906,5359.924805,5257.339355,5314.53125,5314.53125,13731844223.0
474,2019-04-22,7120000,7120000,3362995000,0.063347,0.063742,0.058239,0.06199299999999999,0.06199299999999999,12660192.0,5312.494629,5422.6875,5280.276855,5399.365234000001,5399.365234000001,14601631648.0
475,2019-04-23,7195000,7195000,3370190000,0.06200700000000001,0.063269,0.06127899999999999,0.062037,0.062037,12240268.0,5399.365723,5633.802246,5389.408691,5572.362305,5572.362305,15867308108.0
476,2019-04-24,7080000,7080000,3377270000,0.062037,0.065328,0.054784000000000006,0.056848,0.056848,17323259.0,5571.508301,5642.044434,5418.263184,5464.866699,5464.866699,17048033399.0
477,2019-04-25,7220000,7220000,3384490000,0.056857000000000005,0.059745000000000006,0.051788,0.051973,0.051973,11034890.0,5466.524414,5542.238281,5181.338867,5210.515625,5210.515625,15330283408.0
478,2019-04-26,7170000,7170000,3391660000,0.052135,0.056344000000000005,0.049898000000000005,0.052592999999999994,0.052592999999999994,12667171.0,5210.304688,5383.634277,5177.368652,5279.348145,5279.348145,16812108040.0
479,2019-04-27,7200000,7200000,3398860000,0.052588,0.056685,0.05243,0.055445,0.055445,7384671.0,5279.471191,5310.75,5233.635742,5268.291015999999,5268.291015999999,13111274675.0
480,2019-04-28,7005000,7005000,3405865000,0.055421000000000005,0.055847,0.052427999999999995,0.053486,0.053486,7169633.0,5271.746582,5326.231934,5255.683594,5285.13916,5285.13916,12819992056.0
481,2019-04-29,7185000,7185000,3413050000,0.053535,0.053576,0.046702,0.047251999999999995,0.047251999999999995,14693469.0,5284.858397999999,5311.274902,5216.487793,5247.352539,5247.352539,13735490672.0
482,2019-04-30,7245000,7245000,3420295000,0.047225,0.050581,0.043669,0.050581,0.050581,18669117.0,5247.726074,5363.257324,5224.189941,5350.726563,5350.726563,13878964574.0
483,2019-05-01,7035000,7035000,3427330000,0.050581,0.055459,0.050581,0.05226,0.05226,16741574.0,5350.914551,5418.003906,5347.645996,5402.697265999999,5402.697265999999,13679528236.0
484,2019-05-02,7180000,7180000,3434510000,0.052365999999999996,0.052413,0.049717000000000004,0.05125,0.05125,11481842.0,5402.422852000001,5522.262695,5394.217285,5505.283691,5505.283691,14644460907.0
485,2019-05-03,7230000,7230000,3441740000,0.051148,0.05244,0.048825,0.050279000000000004,0.050279000000000004,9624440.0,5505.552246,5865.881836,5490.20166,5768.289551,5768.289551,18720780006.0
486,2019-05-04,7055000,7055000,3448795000,0.050279000000000004,0.050487,0.045964,0.04923,0.04923,10018862.0,5769.202636999999,5886.893555,5645.469238000001,5831.16748,5831.16748,17567780766.0
487,2019-05-05,7215000,7215000,3456010000,0.049208999999999996,0.051725,0.048107,0.049718,0.049718,8133302.0,5831.068359000001,5833.862793,5708.035156,5795.708496,5795.708496,14808830723.0
488,2019-05-06,7110000,7110000,3463120000,0.049685,0.049828,0.047264999999999995,0.048565,0.048565,6562833.0,5791.693359000001,5802.95752,5653.6875,5746.807129,5746.807129,15737171804.0
489,2019-05-07,7180000,7180000,3470300000,0.048519,0.050178,0.044036,0.044036,0.044036,10763796.0,5745.599121,5988.178223,5741.395996,5829.501465,5829.501465,18026409033.0
490,2019-05-08,7130000,7130000,3477430000,0.044194,0.048956,0.043267,0.046039,0.046039,13355312.0,5849.481445,5989.980957,5794.71582,5982.45752,5982.45752,15320605300.0
491,2019-05-09,7155000,7155000,3484585000,0.045994,0.046610000000000006,0.041617,0.041894,0.041894,11462676.0,5982.316406,6183.039063,5982.316406,6174.528809,6174.528809,16784645411.0
492,2019-05-10,7115000,7115000,3491700000,0.041848,0.048731000000000003,0.041141000000000004,0.046848,0.046848,20237225.0,6175.822754,6434.617676,6161.519043,6378.849121,6378.849121,19419875368.0
493,2019-05-11,7180000,7180000,3498880000,0.046741000000000005,0.049532,0.045423000000000005,0.048527,0.048527,14522394.0,6379.666992,7333.00293,6375.69873,7204.771484000001,7204.771484000001,28867562329.0
494,2019-05-12,7180000,7180000,3506060000,0.04855,0.049000999999999996,0.044282,0.045824000000000004,0.045824000000000004,8826227.0,7203.507323999999,7503.87207,6815.770995999999,6972.371581999999,6972.371581999999,27773333680.0
495,2019-05-13,7115000,7115000,3513175000,0.045824000000000004,0.048108,0.044872,0.045292,0.045292,16126142.0,6971.178223000001,8047.413086,6898.282227,7814.915039,7814.915039,28677672181.0
496,2019-05-14,7170000,7170000,3520345000,0.045333,0.048427,0.042375,0.046437,0.046437,18695589.0,7807.884276999999,8268.712891,7696.391113,7994.416015999999,7994.416015999999,32031452227.0
497,2019-05-15,7235000,7235000,3527580000,0.046497000000000004,0.063145,0.046352,0.062015999999999995,0.062015999999999995,90875575.0,7989.374512,8216.423828,7899.106934,8205.167969,8205.167969,28344112920.0
498,2019-05-16,7095000,7095000,3534675000,0.061936,0.069602,0.054611,0.057762,0.057762,43157375.0,8194.500977,8320.824219,7729.608398,7884.90918,7884.90918,33167197581.0
499,2019-05-17,7130000,7130000,3541805000,0.057740999999999994,0.059505999999999996,0.04827,0.056638,0.056638,28002292.0,7886.925781,7929.145508,7038.124512,7343.895508,7343.895508,30066644905.0
500,2019-05-18,7105000,7105000,3548910000,0.056638,0.056902,0.052502999999999994,0.054389,0.054389,15357741.0,7341.664551000001,7447.271973000001,7251.504395,7271.208008,7271.208008,21354286562.0
501,2019-05-19,7115000,7115000,3556025000,0.054424,0.057647000000000004,0.054145000000000006,0.055541999999999994,0.055541999999999994,24058363.0,7267.962890999999,8261.941406,7267.962890999999,8197.689453,8197.689453,25902422040.0
502,2019-05-20,7160000,7160000,3563185000,0.055539,0.056677,0.05184299999999999,0.055439999999999996,0.055439999999999996,19829935.0,8196.923828,8200.967773,7678.781738,7978.309081999999,7978.309081999999,23843404340.0
503,2019-05-21,7155000,7155000,3570340000,0.055430999999999994,0.060239999999999995,0.054069000000000006,0.056691,0.056691,37563418.0,7977.969238,8062.167969,7843.339844,7963.327637,7963.327637,25127245056.0
504,2019-05-22,7250000,7250000,3577590000,0.056691,0.057987000000000004,0.051451,0.051676,0.051676,20400031.0,7956.291992,7997.612305,7615.987305,7680.066406,7680.066406,24719473175.0
505,2019-05-23,7090000,7090000,3584680000,0.051609,0.055015999999999995,0.048638,0.052465,0.052465,19783527.0,7677.269043000001,7943.791504000001,7533.196776999999,7881.84668,7881.84668,24457107820.0
506,2019-05-24,7110000,7110000,3591790000,0.05248099999999999,0.05519500000000001,0.051605,0.052172,0.052172,15905683.0,7881.695312999999,8140.719727,7824.44873,7987.371581999999,7987.371581999999,25919126991.0
507,2019-05-25,7205000,7205000,3598995000,0.052172,0.053003999999999996,0.051017,0.051934,0.051934,6726217.0,7991.885254000001,8117.925781,7965.976073999999,8052.543945,8052.543945,22256813107.0
508,2019-05-26,7160000,7160000,3606155000,0.051934,0.059119000000000005,0.050848000000000004,0.057067999999999994,0.057067999999999994,29491057.0,8055.206055,8687.520508,7924.67041,8673.21582,8673.21582,26677970091.0
509,2019-05-27,7180000,7180000,3613335000,0.05708,0.057429999999999995,0.052588,0.053558,0.053558,19108642.0,8674.072266,8907.174805,8668.705078,8805.77832,8805.77832,27949839564.0
510,2019-05-28,7070000,7070000,3620405000,0.053416,0.055223,0.052565999999999995,0.05435,0.05435,14135044.0,8802.757813,8807.016602,8634.72168,8719.961914,8719.961914,24226919267.0
511,2019-05-29,7270000,7270000,3627675000,0.054395000000000006,0.058248,0.052754999999999996,0.056059000000000005,0.056059000000000005,23049108.0,8718.591797,8755.852539,8482.728516,8659.487305,8659.487305,23473479966.0
512,2019-05-30,7075000,7075000,3634750000,0.056059000000000005,0.06402000000000001,0.051765,0.054202,0.054202,51028424.0,8661.760742,9008.314453,8221.273438,8319.472656,8319.472656,29246528551.0
513,2019-05-31,7225000,7225000,3641975000,0.054202,0.061825,0.054007000000000006,0.060216,0.060216,45048131.0,8320.286133,8586.65918,8172.550781,8574.501953,8574.501953,25365190957.0
514,2019-06-01,7160000,7160000,3649135000,0.060217999999999994,0.071085,0.059805,0.070396,0.070396,67769322.0,8573.839844,8625.600586,8481.578125,8564.016602,8564.016602,22488303544.0
515,2019-06-02,7110000,7110000,3656245000,0.070396,0.07925,0.067473,0.071905,0.071905,99195284.0,8565.473633,8809.303711,8561.235352,8742.958008,8742.958008,20266216022.0
516,2019-06-03,7160000,7160000,3663405000,0.07191900000000001,0.08025800000000001,0.06913899999999999,0.073521,0.073521,95423033.0,8741.74707,8743.5,8204.185547,8208.995117,8208.995117,22004511436.0
517,2019-06-04,7160000,7160000,3670565000,0.073174,0.07426100000000001,0.061350999999999996,0.064952,0.064952,63719934.0,8210.985352,8210.985352,7564.48877,7707.770995999999,7707.770995999999,24609731549.0
518,2019-06-05,7200000,7200000,3677765000,0.064952,0.066595,0.062019000000000005,0.064264,0.064264,34752349.0,7704.343262,7901.849120999999,7668.668456999999,7824.231445,7824.231445,21760923463.0
519,2019-06-06,7090000,7090000,3684855000,0.06415499999999999,0.06593500000000001,0.059024,0.06339199999999999,0.06339199999999999,25536551.0,7819.633301000001,7937.34082,7571.471191,7822.023437999999,7822.023437999999,19474611077.0
520,2019-06-07,7115000,7115000,3691970000,0.063265,0.065812,0.063176,0.06532400000000001,0.06532400000000001,19852807.0,7826.901367,8126.15332,7788.373535,8043.951172,8043.951172,19141423231.0
521,2019-06-08,7190000,7190000,3699160000,0.065285,0.070236,0.063474,0.068918,0.068918,31000271.0,8036.774901999999,8076.891113,7837.61084,7954.12793,7954.12793,16522722810.0
522,2019-06-09,7140000,7140000,3706300000,0.068963,0.070605,0.061179,0.063472,0.063472,28196498.0,7949.674805,7975.974120999999,7583.219727,7688.077148,7688.077148,16610726547.0
